filename,module,ogp cords
814aaaf2-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+126.02939709,       +76.36563391,        +1.28828890,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
814ce6dc-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+108.27772070,      +128.81132736,        +1.29755731,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
814f433c-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+169.16648517,      +142.39080878,        +1.25409401,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
8151a0fa-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +96.30645945,      +177.77847797,        +1.30403450,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
8154c06e-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+114.52355851,      +181.14511778,        +1.28996404,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
8157f770-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+168.85170398,      +149.26180785,        +1.25384602,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
815a7982-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+150.87327141,      +180.91110042,        +1.26432895,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
815c8dee-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+162.89793371,      +166.88164630,        +1.25711670,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
815eae6c-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+180.73670844,      +135.34864141,        +1.24662861,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
8160cb66-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+162.73748249,      +138.93063962,        +1.25854765,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
8162dece-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+144.04741349,       +65.88817933,        +1.27669630,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
8164e1ec-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+192.73609763,      +114.34450653,        +1.24051602,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
8166ed2a-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+174.52725583,      +117.83226661,        +1.25212731,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81691d20-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+150.16134075,       +83.24929260,        +1.27104244,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
816b1f94-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +35.32394370,       +94.41761493,        +1.35643134,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
816d3112-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+156.51199518,      +107.63769369,        +1.26514254,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
816f319c-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+162.53986036,      +117.97061190,        +1.26013827,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
8171d96a-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +41.42663586,       +76.94274805,        +1.35276979,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
817419a0-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+162.29286980,       +97.05276307,        +1.26191637,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81763820-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +23.49253458,      +108.52139371,        +1.36458696,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81782ea0-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +29.60485406,      +125.97928479,        +1.35848195,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
817a3f2e-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+150.76933852,       +90.12650964,        +1.27022915,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
817c6de4-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+150.49558407,      +138.98389643,        +1.26695985,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
817e72f6-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +78.33445877,      +181.45705055,        +1.31755090,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81808ea6-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +59.98013875,      +178.07866834,        +1.33208731,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
8182ce82-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+144.48671492,      +156.52455327,        +1.27036972,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81850076-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +59.41294542,       +45.30473402,        +1.34160337,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
818740de-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +41.61308339,      +139.79118718,        +1.34851540,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81898a6a-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+132.54623042,      +177.60316486,        +1.27730104,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
818eb65c-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+138.45879295,      +166.99655332,        +1.27396585,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
8191d652-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +47.72456691,      +157.28720342,        +1.34305433,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
8194715a-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +53.57030448,       +62.96466058,        +1.34460897,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
819715ea-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+168.05649315,       +65.62123965,        +1.26014470,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
8199c95c-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+114.00305889,       +55.46633901,        +1.29899259,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
819bfa42-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +54.21223247,      +139.66765321,        +1.33854457,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
819ea67a-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +96.09268582,      +115.05342025,        +1.30795405,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81a0dc9c-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +83.92424251,      +128.93664455,        +1.31621124,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81a38b68-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +48.69708805,      +143.19950693,        +1.34272307,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81a5c888-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+107.33502091,       +45.00560900,        +1.30487199,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81a7e67c-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+155.87539231,       +51.74927545,        +1.27002124,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81aa08ee-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+131.56790254,       +30.95703187,        +1.28836763,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81ac32c2-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +59.84116376,      +129.21328731,        +1.33473321,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81ae62b8-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+131.78838177,       +52.01629571,        +1.28664687,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81b060fe-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+138.42597516,      +118.16588541,        +1.27675609,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81b28b18-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+132.14580600,      +128.69401698,        +1.28029172,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81b4a33a-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+143.93641872,       +51.80571297,        +1.27824231,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81b6a374-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +47.46446895,      +115.40591209,        +1.34562596,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81b8bfce-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+149.67994212,       +34.31377105,        +1.27554985,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81bac2d8-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +71.45615562,       +31.35441787,        +1.33316129,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81bcdeba-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +71.65350476,      +108.02884367,        +1.32723527,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81bee14c-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +77.84076523,       +83.68708007,        +1.32389895,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81c0ebd6-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+106.63899369,       +38.10667250,        +1.30586548,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81c2eca6-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +83.43545880,       +45.29331790,        +1.32314110,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81c4e420-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +59.61207138,       +87.24601444,        +1.33770884,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81c6df3c-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +77.73998145,      +118.57197907,        +1.32176822,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81c8ed68-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +95.46946663,       +31.17283672,        +1.31485017,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81caeb54-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +83.73523027,       +66.25710223,        +1.32086081,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81ccecec-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +47.42368675,      +108.16692212,        +1.34618072,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81cf0342-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +53.72537996,       +97.82257717,        +1.34180931,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81d12e88-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021," +89.50176993,       +55.60514818,        +1.31755200,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81d32936-d2db-11eb-92c6-8c85909d90f2.jpg,Module7_all_06-15-2021,"+113.30606706,       +34.55330343,        +1.30102010,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966320,   +0.00966364, 319, 239
"
81d5409a-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+108.39155672,      +156.73663171,        +1.29638868,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81d762da-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021," +89.92698698,       +97.52700278,        +1.31367002,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81d9723c-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+101.82733694,       +76.41034727,        +1.30606235,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81db8d56-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+101.96857449,      +153.30682078,        +1.30137669,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81dd9a42-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+114.02452118,       +76.47907598,        +1.29692865,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81dfb052-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021," +83.75202661,      +150.02213441,        +1.31568732,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81e1c3ce-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021," +71.58619902,       +66.36852574,        +1.32987631,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81e3ced0-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021," +72.28920922,       +80.34230542,        +1.32829879,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81e5e652-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021," +90.18286782,      +160.36258888,        +1.30970751,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81e83326-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+108.13489614,       +93.85409092,        +1.30023629,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81ead70c-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+174.25670934,       +83.02516055,        +1.25522386,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81ed2a52-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021," +71.89353825,      +149.98239899,        +1.32434708,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81ef67ea-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+144.09831439,       +93.68808499,        +1.27501451,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81f17c2e-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+126.44009575,      +139.19860668,        +1.28366531,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81f37b46-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+126.11523246,      +160.07423050,        +1.28305459,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81f5926e-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+120.39233287,      +114.72377275,        +1.28978254,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81f794ec-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021," +66.01244406,      +160.45472728,        +1.32871780,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81f9b31c-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+186.35510644,       +96.93577633,        +1.24635711,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81fbc738-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+102.42011558,      +146.32849879,        +1.30094285,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81fdbe26-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+126.40394143,       +97.28997926,        +1.28650342,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
81ffe9f8-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+126.02814126,       +76.36575743,        +1.28840518,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
8201e7f8-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+108.27902957,      +128.80980417,        +1.29760797,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
8203e364-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+169.16603312,      +142.39049052,        +1.25412523,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
8205f7a8-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021," +96.30735659,      +177.77826956,        +1.30432993,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
8207ec20-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+114.52432465,      +181.14521741,        +1.29009287,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
820a0c4e-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+168.85184731,      +149.26214344,        +1.25397916,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
820c5e90-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+150.87329530,      +180.91114150,        +1.26432904,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
820e66a4-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+162.89853293,      +166.88185384,        +1.25700332,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
82106058-d2db-11eb-92c6-8c85909d90f2.jpg,Module9_all_06-18-2021,"+180.73662276,      +135.34872552,        +1.24635371,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966293,   +0.00966337, 319, 239
"
